row_index,doc_id,field_name,raw_value,status,mapped_uri_or_reason
27,FAO_028,aboutTaxon,aquatic species,unmapped,no ontology match (and manual fallback failed)
27,FAO_028,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
27,FAO_028,aboutLocation,Global,mapped,http://example.org/aqua-kg#Global
27,FAO_028,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
27,FAO_028,documentProductionMode,fisheries,unmapped,no ontology match (and manual fallback failed)
28,FAO_029,docId,FAO_029,skipped_no_predicate,predicate missing in ontology
28,FAO_029,title,"Impacts of climate change on fisheries and aquaculture. Synthesis of current knowledge, adaptation and mitigation options",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_029
28,FAO_029,filePath,data/raw_docs/FAO_029_i9705en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_029
28,FAO_029,language,English,skipped_no_predicate,predicate missing in ontology
28,FAO_029,keywords,aquaculture; fisheries; climate change; environmental factors; adaptation; mitigation; climate change adaptation; risk; sustainability; food security; environmental impact,skipped_no_predicate,predicate missing in ontology
28,FAO_029,aboutTaxon,aquatic species,unmapped,no ontology match (and manual fallback failed)
28,FAO_029,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
28,FAO_029,aboutLocation,Global,mapped,http://example.org/aqua-kg#Global
28,FAO_029,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
28,FAO_029,documentProductionMode,fisheries,unmapped,no ontology match (and manual fallback failed)
29,FAO_031,docId,FAO_031,skipped_no_predicate,predicate missing in ontology
29,FAO_031,title,Translating the Guidelines for Sustainable Aquaculture into action. Policy brief,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_031
29,FAO_031,filePath,data/raw_docs/FAO_031_cd8563en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_031
29,FAO_031,language,English,skipped_no_predicate,predicate missing in ontology
29,FAO_031,keywords,aquaculture production; sustainable development; economic development; guidelines; best practices; innovation adoption; knowledge sharing; policy implementation,skipped_no_predicate,predicate missing in ontology
29,FAO_031,aboutTaxon,aquatic animals,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_AquaticTaxon
29,FAO_031,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
29,FAO_031,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
29,FAO_031,aboutLocation,Global,mapped,http://example.org/aqua-kg#Global
29,FAO_031,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
30,FAO_032,docId,FAO_032,skipped_no_predicate,predicate missing in ontology
30,FAO_032,title,Future pathways for aquaculture and fisheries development in Azerbaijan,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_032
30,FAO_032,filePath,data/raw_docs/FAO_032_cd8633en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_032
30,FAO_032,language,English,skipped_no_predicate,predicate missing in ontology
30,FAO_032,keywords,aquaculture development; fisheries development; governance; economic diversification; rural livelihoods; food security; sustainable development; policy planning; fisheries,skipped_no_predicate,predicate missing in ontology
30,FAO_032,aboutTaxon,aquatic species,unmapped,no ontology match (and manual fallback failed)
30,FAO_032,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
30,FAO_032,aboutLocation,Azerbaijan,unmapped,no ontology match (and manual fallback failed)
30,FAO_032,documentProductionMode,fisheries,unmapped,no ontology match (and manual fallback failed)
30,FAO_032,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
31,FAO_033,docId,FAO_033,skipped_no_predicate,predicate missing in ontology
31,FAO_033,title,FAO Reference Centres for Antimicrobial Resistance and Aquaculture Biosecurity. Combating AMR together: ensuring healthy and safe aquatic foods,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_033
31,FAO_033,filePath,data/raw_docs/FAO_033_cc6625en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_033
31,FAO_033,language,English,skipped_no_predicate,predicate missing in ontology
31,FAO_033,keywords,aquaculture; antimicrobial resistance; AMR; biosecurity; disease control; research institutions; food safety; aquatic health,skipped_no_predicate,predicate missing in ontology
31,FAO_033,aboutTaxon,aquatic species,unmapped,no ontology match (and manual fallback failed)
31,FAO_033,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
31,FAO_033,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
31,FAO_033,aboutLocation,Global,mapped,http://example.org/aqua-kg#Global
31,FAO_033,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
32,FAO_034,docId,FAO_034,skipped_no_predicate,predicate missing in ontology
32,FAO_034,title,A survey of national emergency preparedness and response (EPR) systems. FAO Project TCP/INT/3501: Strengthening biosecurity governance and capacities for dealing with the serious shrimp infectious myonecrosis virus (IMNV) disease,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_034
32,FAO_034,filePath,data/raw_docs/FAO_034_ca2705en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_034
32,FAO_034,language,English,skipped_no_predicate,predicate missing in ontology
32,FAO_034,keywords,aquaculture; biosecurity; disease outbreak; emergency response; EPR systems; surveillance; early warning; disease detection; governance,skipped_no_predicate,predicate missing in ontology
32,FAO_034,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
32,FAO_034,aboutTaxon,aquatic animals,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_AquaticTaxon
32,FAO_034,aboutDisease,IMN,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
32,FAO_034,aboutLocation,Global,mapped,http://example.org/aqua-kg#Global
32,FAO_034,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
33,FAO_035,docId,FAO_035,skipped_no_predicate,predicate missing in ontology
33,FAO_035,title,Health management in Asian aquaculture,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_035
33,FAO_035,filePath,data/raw_docs/FAO_035_w3594e.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_035
33,FAO_035,language,English,skipped_no_predicate,predicate missing in ontology
33,FAO_035,keywords,aquaculture; animal health; disease control; fish diseases; quarantine; diagnosis; training; regulations; aquaculture techniques; environmental impact; health management,skipped_no_predicate,predicate missing in ontology
33,FAO_035,aboutTaxon,aquatic animals,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_AquaticTaxon
33,FAO_035,aboutTaxon,fish,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Fish
33,FAO_035,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
33,FAO_035,aboutLocation,Asia,unmapped,no ontology match (and manual fallback failed)
33,FAO_035,aboutLocation,Pacific,unmapped,no ontology match (and manual fallback failed)
33,FAO_035,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
34,FAO_036,docId,FAO_036,skipped_no_predicate,predicate missing in ontology
34,FAO_036,title,Strengthening aquaculture health management in Bosnia and Herzegovina,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_036
34,FAO_036,filePath,data/raw_docs/FAO_036_i1137e.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_036
34,FAO_036,language,English,skipped_no_predicate,predicate missing in ontology
34,FAO_036,keywords,aquaculture; health management; disease control; surveillance; policy implementation; food safety; aquaculture development; governance; animal health,skipped_no_predicate,predicate missing in ontology
